Name,Task,Phase,Trial,Leg,StartTime,EndTime
299,Path Integration,Transition,NA,NA,2023-10-26T02:43:10Z,2023-10-26T02:43:26Z
299,Path Integration,NA,5,3,2023-10-26T02:43:26Z,2023-10-26T02:44:23Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:44:23Z,2023-10-26T02:44:37Z
299,Path Integration,NA,6,1,2023-10-26T02:44:37Z,2023-10-26T02:44:54Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:44:54Z,2023-10-26T02:45:12Z
299,Path Integration,NA,6,2,2023-10-26T02:45:12Z,2023-10-26T02:45:43Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:45:43Z,2023-10-26T02:46:00Z
299,Path Integration,NA,6,3,2023-10-26T02:46:00Z,2023-10-26T02:46:48Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:46:48Z,2023-10-26T02:47:00Z
299,Path Integration,NA,7,1,2023-10-26T02:47:00Z,2023-10-26T02:47:21Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:47:21Z,2023-10-26T02:47:38Z
299,Path Integration,NA,7,2,2023-10-26T02:47:38Z,2023-10-26T02:48:14Z
299,Path Integration,Transition,NA,NA,2023-10-26T02:48:14Z,2023-10-26T02:48:30Z
299,Path Integration,NA,7,3,2023-10-26T02:48:30Z,2023-10-26T02:49:38Z
299,Path Integration>Egocentric pointing,Transition,NA,NA,2023-10-26T02:49:38Z,2023-10-26T02:50:22Z
299,Egocentric pointing,NA,1,NA,2023-10-26T02:50:22Z,2023-10-26T02:53:21Z
299,Egocentric pointing,Transition,NA,NA,2023-10-26T02:53:21Z,2023-10-26T02:53:29Z
299,Egocentric pointing,NA,2,NA,2023-10-26T02:53:29Z,2023-10-26T02:54:59Z
299,Egocentric pointing,Transition,NA,NA,2023-10-26T02:54:59Z,2023-10-26T02:55:07Z
299,Egocentric pointing,NA,3,NA,2023-10-26T02:55:07Z,2023-10-26T02:56:57Z
299,Egocentric pointing,Transition,NA,NA,2023-10-26T02:56:57Z,2023-10-26T02:57:06Z
299,Egocentric pointing,NA,4,NA,2023-10-26T02:57:06Z,2023-10-26T02:58:36Z
299,Egocentric pointing>Mapping,Transition,NA,NA,2023-10-26T02:58:36Z,2023-10-26T03:00:12Z
299,Mapping,Arch,NA,NA,2023-10-26T03:00:12Z,2023-10-26T03:00:22Z
299,Mapping,Transition,NA,NA,2023-10-26T03:00:22Z,2023-10-26T03:00:24Z
299,Mapping,Waterfall,NA,NA,2023-10-26T03:00:24Z,2023-10-26T03:00:28Z
299,Mapping,Transition,NA,NA,2023-10-26T03:00:28Z,2023-10-26T03:00:49Z
299,Mapping,Tree,NA,NA,2023-10-26T03:00:49Z,2023-10-26T03:00:58Z
299,Mapping,Transition,NA,NA,2023-10-26T03:00:58Z,2023-10-26T03:01:02Z
299,Mapping,Tree,NA,NA,2023-10-26T03:01:02Z,2023-10-26T03:01:05Z
299,Mapping>Memory,Transition,NA,NA,2023-10-26T03:01:05Z,2023-10-26T03:03:13Z
299,Memory,Water,Panel,Waterfall,2023-10-26T03:03:13Z,2023-10-26T03:03:15Z
299,Memory,Transition,NA,NA,2023-10-26T03:03:15Z,2023-10-26T03:03:20Z
299,Memory,Fossil,Panel,Arch,2023-10-26T03:03:20Z,2023-10-26T03:03:22Z
299,Memory,Transition,NA,NA,2023-10-26T03:03:22Z,2023-10-26T03:03:26Z
299,Memory,Fruit,Panel,Tree,2023-10-26T03:03:26Z,2023-10-26T03:03:29Z
299,Memory>Perspective Taking,Transition,NA,NA,2023-10-26T03:03:29Z,2023-10-26T03:04:31Z
299,Perspective Taking,Rocket,Waterfall,Arch,2023-10-26T03:04:31Z,2023-10-26T03:05:09Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:05:09Z,2023-10-26T03:05:14Z
299,Perspective Taking,Waterfall,Tree,Arch,2023-10-26T03:05:14Z,2023-10-26T03:05:31Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:05:31Z,2023-10-26T03:05:36Z
299,Perspective Taking,Rocket,Tree,Waterfall,2023-10-26T03:05:36Z,2023-10-26T03:05:53Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:05:53Z,2023-10-26T03:05:58Z
299,Perspective Taking,Arch,Waterfall,Rocket,2023-10-26T03:05:58Z,2023-10-26T03:06:13Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:06:13Z,2023-10-26T03:06:18Z
299,Perspective Taking,Tree,Rocket,Waterfall,2023-10-26T03:06:18Z,2023-10-26T03:06:57Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:06:57Z,2023-10-26T03:07:02Z
299,Perspective Taking,Arch,Waterfall,Tree,2023-10-26T03:07:02Z,2023-10-26T03:07:31Z
299,Perspective Taking,Transition,NA,NA,2023-10-26T03:07:31Z,2023-10-26T03:07:36Z
299,Perspective Taking,Waterfall,Rocket,Tree,2023-10-26T03:07:36Z,2023-10-26T03:08:15Z
300,Training,Rotation,R 90,NA,2023-10-26T05:17:19Z,2023-10-26T05:17:25Z
300,Training,Transition,NA,NA,2023-10-26T05:17:25Z,2023-10-26T05:17:30Z
300,Training,Rotation,Returning R 90,NA,2023-10-26T05:17:30Z,2023-10-26T05:17:36Z
300,Training,Transition,NA,NA,2023-10-26T05:17:36Z,2023-10-26T05:17:40Z
300,Training,Rotation,L 45,NA,2023-10-26T05:17:40Z,2023-10-26T05:17:46Z
300,Training,Transition,NA,NA,2023-10-26T05:17:46Z,2023-10-26T05:17:49Z
300,Training,Rotation,Returning L 45,NA,2023-10-26T05:17:49Z,2023-10-26T05:17:54Z
300,Training,Transition,NA,NA,2023-10-26T05:17:54Z,2023-10-26T05:18:10Z
300,Training,Movement,1,NA,2023-10-26T05:18:10Z,2023-10-26T05:18:21Z
300,Training,Transition,NA,NA,2023-10-26T05:18:21Z,2023-10-26T05:18:21Z
300,Training,Movement,2,NA,2023-10-26T05:18:21Z,2023-10-26T05:18:30Z
300,Training,Transition,NA,NA,2023-10-26T05:18:30Z,2023-10-26T05:18:32Z
300,Training,Movement,3,NA,2023-10-26T05:18:32Z,2023-10-26T05:18:40Z
300,Training,Transition,NA,NA,2023-10-26T05:18:40Z,2023-10-26T05:18:40Z
300,Training,Movement,4,NA,2023-10-26T05:18:40Z,2023-10-26T05:18:49Z
300,Training,Transition,NA,NA,2023-10-26T05:18:49Z,2023-10-26T05:19:03Z
300,Training,HomingMultiLegs,T1.L1,NA,2023-10-26T05:19:03Z,2023-10-26T05:19:03Z
300,Training,Transition,NA,NA,2023-10-26T05:19:03Z,2023-10-26T05:19:18Z
300,Training,HomingMultiLegs,T1.L2,NA,2023-10-26T05:19:18Z,2023-10-26T05:19:18Z
300,Training,Transition,NA,NA,2023-10-26T05:19:18Z,2023-10-26T05:19:52Z
300,Training,HomingMultiLegs,T1.L3,NA,2023-10-26T05:19:52Z,2023-10-26T05:19:52Z
300,Training,Transition,NA,NA,2023-10-26T05:19:52Z,2023-10-26T05:20:48Z
300,Training,HomingMultiLegs,T2.L1,NA,2023-10-26T05:20:48Z,2023-10-26T05:20:48Z
300,Training,Transition,NA,NA,2023-10-26T05:20:48Z,2023-10-26T05:21:01Z
300,Training,HomingMultiLegs,T2.L2,NA,2023-10-26T05:21:01Z,2023-10-26T05:21:01Z
300,Training,Transition,NA,NA,2023-10-26T05:21:01Z,2023-10-26T05:21:25Z
300,Training,HomingMultiLegs,T2.L3,NA,2023-10-26T05:21:25Z,2023-10-26T05:21:25Z
300,Training>Path Integration,Transition,NA,NA,2023-10-26T05:21:25Z,2023-10-26T05:22:40Z
300,Path Integration,NA,1,1,2023-10-26T05:22:40Z,2023-10-26T05:22:51Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:22:51Z,2023-10-26T05:23:06Z
300,Path Integration,NA,1,2,2023-10-26T05:23:06Z,2023-10-26T05:23:21Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:23:21Z,2023-10-26T05:23:36Z
300,Path Integration,NA,1,3,2023-10-26T05:23:36Z,2023-10-26T05:24:16Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:24:16Z,2023-10-26T05:24:30Z
300,Path Integration,NA,2,1,2023-10-26T05:24:30Z,2023-10-26T05:24:49Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:24:49Z,2023-10-26T05:25:04Z
300,Path Integration,NA,2,2,2023-10-26T05:25:04Z,2023-10-26T05:25:20Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:25:20Z,2023-10-26T05:25:35Z
300,Path Integration,NA,2,3,2023-10-26T05:25:35Z,2023-10-26T05:26:05Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:26:05Z,2023-10-26T05:26:17Z
300,Path Integration,NA,3,1,2023-10-26T05:26:17Z,2023-10-26T05:26:36Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:26:36Z,2023-10-26T05:26:51Z
300,Path Integration,NA,3,2,2023-10-26T05:26:51Z,2023-10-26T05:27:09Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:27:09Z,2023-10-26T05:27:35Z
300,Path Integration,NA,3,3,2023-10-26T05:27:35Z,2023-10-26T05:28:21Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:28:21Z,2023-10-26T05:28:31Z
300,Path Integration,NA,4,1,2023-10-26T05:28:31Z,2023-10-26T05:28:45Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:28:45Z,2023-10-26T05:28:59Z
300,Path Integration,NA,4,2,2023-10-26T05:28:59Z,2023-10-26T05:29:18Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:29:18Z,2023-10-26T05:29:34Z
300,Path Integration,NA,4,3,2023-10-26T05:29:34Z,2023-10-26T05:30:14Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:30:14Z,2023-10-26T05:30:27Z
300,Path Integration,NA,5,1,2023-10-26T05:30:27Z,2023-10-26T05:30:46Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:30:46Z,2023-10-26T05:31:01Z
300,Path Integration,NA,5,2,2023-10-26T05:31:01Z,2023-10-26T05:31:28Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:31:28Z,2023-10-26T05:31:42Z
300,Path Integration,NA,5,3,2023-10-26T05:31:42Z,2023-10-26T05:32:05Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:32:05Z,2023-10-26T05:32:17Z
300,Path Integration,NA,6,1,2023-10-26T05:32:17Z,2023-10-26T05:32:37Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:32:37Z,2023-10-26T05:32:52Z
300,Path Integration,NA,6,2,2023-10-26T05:32:52Z,2023-10-26T05:33:21Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:33:21Z,2023-10-26T05:33:38Z
300,Path Integration,NA,6,3,2023-10-26T05:33:38Z,2023-10-26T05:34:30Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:34:30Z,2023-10-26T05:34:43Z
300,Path Integration,NA,7,1,2023-10-26T05:34:43Z,2023-10-26T05:34:59Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:34:59Z,2023-10-26T05:35:14Z
300,Path Integration,NA,7,2,2023-10-26T05:35:14Z,2023-10-26T05:35:41Z
300,Path Integration,Transition,NA,NA,2023-10-26T05:35:41Z,2023-10-26T05:35:55Z
300,Path Integration,NA,7,3,2023-10-26T05:35:55Z,2023-10-26T05:36:43Z
300,Path Integration>Egocentric pointing,Transition,NA,NA,2023-10-26T05:36:43Z,2023-10-26T05:37:16Z
300,Egocentric pointing,NA,1,NA,2023-10-26T05:37:16Z,2023-10-26T05:38:16Z
300,Egocentric pointing,Transition,NA,NA,2023-10-26T05:38:16Z,2023-10-26T05:38:23Z
300,Egocentric pointing,NA,2,NA,2023-10-26T05:38:23Z,2023-10-26T05:38:49Z
300,Egocentric pointing,Transition,NA,NA,2023-10-26T05:38:49Z,2023-10-26T05:38:56Z
300,Egocentric pointing,NA,3,NA,2023-10-26T05:38:56Z,2023-10-26T05:39:28Z
300,Egocentric pointing,Transition,NA,NA,2023-10-26T05:39:28Z,2023-10-26T05:39:36Z
300,Egocentric pointing,NA,4,NA,2023-10-26T05:39:36Z,2023-10-26T05:40:11Z
300,Egocentric pointing>Mapping,Transition,NA,NA,2023-10-26T05:40:11Z,2023-10-26T05:40:56Z
300,Mapping,Tree,NA,NA,2023-10-26T05:40:56Z,2023-10-26T05:40:56Z
300,Mapping,Transition,NA,NA,2023-10-26T05:40:56Z,2023-10-26T05:40:57Z
300,Mapping,Waterfall,NA,NA,2023-10-26T05:40:57Z,2023-10-26T05:40:58Z
300,Mapping,Transition,NA,NA,2023-10-26T05:40:58Z,2023-10-26T05:40:59Z
300,Mapping,Arch,NA,NA,2023-10-26T05:40:59Z,2023-10-26T05:41:00Z
300,Mapping>Memory,Transition,NA,NA,2023-10-26T05:41:00Z,2023-10-26T05:41:48Z
300,Memory,Fossil,Panel,Arch,2023-10-26T05:41:48Z,2023-10-26T05:41:50Z
300,Memory,Transition,NA,NA,2023-10-26T05:41:50Z,2023-10-26T05:41:51Z
300,Memory,Fruit,Panel,Tree,2023-10-26T05:41:51Z,2023-10-26T05:41:52Z
300,Memory,Transition,NA,NA,2023-10-26T05:41:52Z,2023-10-26T05:41:53Z
300,Memory,Water,Panel,Waterfall,2023-10-26T05:41:53Z,2023-10-26T05:41:54Z
300,Memory>Perspective Taking,Transition,NA,NA,2023-10-26T05:41:54Z,2023-10-26T05:42:32Z
300,Perspective Taking,Rocket,Waterfall,Arch,2023-10-26T05:42:32Z,2023-10-26T05:43:09Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:43:09Z,2023-10-26T05:43:14Z
300,Perspective Taking,Waterfall,Tree,Arch,2023-10-26T05:43:14Z,2023-10-26T05:43:27Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:43:27Z,2023-10-26T05:43:32Z
300,Perspective Taking,Rocket,Tree,Waterfall,2023-10-26T05:43:32Z,2023-10-26T05:43:40Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:43:40Z,2023-10-26T05:43:45Z
300,Perspective Taking,Arch,Waterfall,Rocket,2023-10-26T05:43:45Z,2023-10-26T05:43:57Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:43:57Z,2023-10-26T05:44:02Z
300,Perspective Taking,Tree,Rocket,Waterfall,2023-10-26T05:44:02Z,2023-10-26T05:44:13Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:44:13Z,2023-10-26T05:44:18Z
300,Perspective Taking,Arch,Waterfall,Tree,2023-10-26T05:44:18Z,2023-10-26T05:44:27Z
300,Perspective Taking,Transition,NA,NA,2023-10-26T05:44:27Z,2023-10-26T05:44:32Z
300,Perspective Taking,Waterfall,Rocket,Tree,2023-10-26T05:44:32Z,2023-10-26T05:44:41Z
301,Training,Rotation,R 45,NA,2023-10-26T07:16:37Z,2023-10-26T07:16:53Z
301,Training,Transition,NA,NA,2023-10-26T07:16:53Z,2023-10-26T07:16:56Z
301,Training,Rotation,Returning R 45,NA,2023-10-26T07:16:56Z,2023-10-26T07:17:06Z
301,Training,Transition,NA,NA,2023-10-26T07:17:06Z,2023-10-26T07:17:11Z
301,Training,Rotation,L 90,NA,2023-10-26T07:17:11Z,2023-10-26T07:17:19Z
301,Training,Transition,NA,NA,2023-10-26T07:17:19Z,2023-10-26T07:17:24Z
301,Training,Rotation,Returning L 90,NA,2023-10-26T07:17:24Z,2023-10-26T07:17:33Z
301,Training,Transition,NA,NA,2023-10-26T07:17:33Z,2023-10-26T07:17:58Z
301,Training,Movement,1,NA,2023-10-26T07:17:58Z,2023-10-26T07:18:08Z
301,Training,Transition,NA,NA,2023-10-26T07:18:08Z,2023-10-26T07:18:08Z
301,Training,Movement,2,NA,2023-10-26T07:18:08Z,2023-10-26T07:18:16Z
301,Training,Transition,NA,NA,2023-10-26T07:18:16Z,2023-10-26T07:18:18Z
301,Training,Movement,3,NA,2023-10-26T07:18:18Z,2023-10-26T07:18:27Z
301,Training,Transition,NA,NA,2023-10-26T07:18:27Z,2023-10-26T07:18:27Z
301,Training,Movement,4,NA,2023-10-26T07:18:27Z,2023-10-26T07:18:35Z
301,Training,Transition,NA,NA,2023-10-26T07:18:35Z,2023-10-26T07:19:08Z
301,Training,HomingMultiLegs,T1.L1,NA,2023-10-26T07:19:08Z,2023-10-26T07:19:08Z
301,Training,Transition,NA,NA,2023-10-26T07:19:08Z,2023-10-26T07:19:30Z
301,Training,HomingMultiLegs,T1.L2,NA,2023-10-26T07:19:30Z,2023-10-26T07:19:30Z
301,Training,Transition,NA,NA,2023-10-26T07:19:30Z,2023-10-26T07:20:08Z
301,Training,HomingMultiLegs,T1.L3,NA,2023-10-26T07:20:08Z,2023-10-26T07:20:08Z
301,Training,Transition,NA,NA,2023-10-26T07:20:08Z,2023-10-26T07:21:08Z
301,Training,HomingMultiLegs,T2.L1,NA,2023-10-26T07:21:08Z,2023-10-26T07:21:08Z
301,Training,Transition,NA,NA,2023-10-26T07:21:08Z,2023-10-26T07:21:23Z
301,Training,HomingMultiLegs,T2.L2,NA,2023-10-26T07:21:23Z,2023-10-26T07:21:23Z
301,Training,Transition,NA,NA,2023-10-26T07:21:23Z,2023-10-26T07:21:50Z
301,Training,HomingMultiLegs,T2.L3,NA,2023-10-26T07:21:50Z,2023-10-26T07:21:50Z
301,Training>Path Integration,Transition,NA,NA,2023-10-26T07:21:50Z,2023-10-26T07:23:05Z
301,Path Integration,NA,1,1,2023-10-26T07:23:05Z,2023-10-26T07:23:16Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:23:16Z,2023-10-26T07:23:37Z
301,Path Integration,NA,1,2,2023-10-26T07:23:37Z,2023-10-26T07:23:53Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:23:53Z,2023-10-26T07:24:08Z
301,Path Integration,NA,1,3,2023-10-26T07:24:08Z,2023-10-26T07:25:19Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:25:19Z,2023-10-26T07:25:36Z
301,Path Integration,NA,2,1,2023-10-26T07:25:36Z,2023-10-26T07:26:00Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:26:00Z,2023-10-26T07:26:15Z
301,Path Integration,NA,2,2,2023-10-26T07:26:15Z,2023-10-26T07:26:30Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:26:30Z,2023-10-26T07:26:44Z
301,Path Integration,NA,2,3,2023-10-26T07:26:44Z,2023-10-26T07:27:12Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:27:12Z,2023-10-26T07:27:23Z
301,Path Integration,NA,3,1,2023-10-26T07:27:23Z,2023-10-26T07:27:39Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:27:39Z,2023-10-26T07:27:55Z
301,Path Integration,NA,3,2,2023-10-26T07:27:55Z,2023-10-26T07:28:17Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:28:17Z,2023-10-26T07:28:33Z
301,Path Integration,NA,3,3,2023-10-26T07:28:33Z,2023-10-26T07:29:11Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:29:11Z,2023-10-26T07:29:36Z
301,Path Integration,NA,4,1,2023-10-26T07:29:36Z,2023-10-26T07:29:50Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:29:50Z,2023-10-26T07:30:04Z
301,Path Integration,NA,4,2,2023-10-26T07:30:04Z,2023-10-26T07:30:30Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:30:30Z,2023-10-26T07:30:45Z
301,Path Integration,NA,4,3,2023-10-26T07:30:45Z,2023-10-26T07:31:26Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:31:26Z,2023-10-26T07:31:38Z
301,Path Integration,NA,5,1,2023-10-26T07:31:38Z,2023-10-26T07:32:02Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:32:02Z,2023-10-26T07:32:22Z
301,Path Integration,NA,5,2,2023-10-26T07:32:22Z,2023-10-26T07:32:45Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:32:45Z,2023-10-26T07:33:01Z
301,Path Integration,NA,5,3,2023-10-26T07:33:01Z,2023-10-26T07:34:04Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:34:04Z,2023-10-26T07:34:17Z
301,Path Integration,NA,6,1,2023-10-26T07:34:17Z,2023-10-26T07:34:33Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:34:33Z,2023-10-26T07:34:52Z
301,Path Integration,NA,6,2,2023-10-26T07:34:52Z,2023-10-26T07:35:29Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:35:29Z,2023-10-26T07:35:46Z
301,Path Integration,NA,6,3,2023-10-26T07:35:46Z,2023-10-26T07:36:40Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:36:40Z,2023-10-26T07:36:54Z
301,Path Integration,NA,7,1,2023-10-26T07:36:54Z,2023-10-26T07:37:20Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:37:20Z,2023-10-26T07:37:36Z
301,Path Integration,NA,7,2,2023-10-26T07:37:36Z,2023-10-26T07:38:06Z
301,Path Integration,Transition,NA,NA,2023-10-26T07:38:06Z,2023-10-26T07:38:21Z
301,Path Integration,NA,7,3,2023-10-26T07:38:21Z,2023-10-26T07:39:44Z
301,Path Integration>Egocentric pointing,Transition,NA,NA,2023-10-26T07:39:44Z,2023-10-26T07:40:27Z
301,Egocentric pointing,NA,1,NA,2023-10-26T07:40:27Z,2023-10-26T07:41:43Z
301,Egocentric pointing,Transition,NA,NA,2023-10-26T07:41:43Z,2023-10-26T07:41:51Z
301,Egocentric pointing,NA,2,NA,2023-10-26T07:41:51Z,2023-10-26T07:42:25Z
301,Egocentric pointing,Transition,NA,NA,2023-10-26T07:42:25Z,2023-10-26T07:42:32Z
301,Egocentric pointing,NA,3,NA,2023-10-26T07:42:32Z,2023-10-26T07:43:05Z
301,Egocentric pointing,Transition,NA,NA,2023-10-26T07:43:05Z,2023-10-26T07:43:12Z
301,Egocentric pointing,NA,4,NA,2023-10-26T07:43:12Z,2023-10-26T07:44:03Z
301,Egocentric pointing>Mapping,Transition,NA,NA,2023-10-26T07:44:03Z,2023-10-26T07:45:07Z
301,Mapping,Tree,NA,NA,2023-10-26T07:45:07Z,2023-10-26T07:45:08Z
301,Mapping,Transition,NA,NA,2023-10-26T07:45:08Z,2023-10-26T07:45:10Z
301,Mapping,Waterfall,NA,NA,2023-10-26T07:45:10Z,2023-10-26T07:45:11Z
301,Mapping,Transition,NA,NA,2023-10-26T07:45:11Z,2023-10-26T07:45:14Z
301,Mapping,Waterfall,NA,NA,2023-10-26T07:45:14Z,2023-10-26T07:45:14Z
301,Mapping,Transition,NA,NA,2023-10-26T07:45:14Z,2023-10-26T07:45:15Z
301,Mapping,Arch,NA,NA,2023-10-26T07:45:15Z,2023-10-26T07:45:20Z
301,Mapping>Memory,Transition,NA,NA,2023-10-26T07:45:20Z,2023-10-26T07:46:06Z
301,Memory,Fossil,Panel,Arch,2023-10-26T07:46:06Z,2023-10-26T07:46:08Z
301,Memory,Transition,NA,NA,2023-10-26T07:46:08Z,2023-10-26T07:46:09Z
301,Memory,Fruit,Panel,Tree,2023-10-26T07:46:09Z,2023-10-26T07:46:11Z
301,Memory,Water,Panel,Waterfall,2023-10-26T07:46:11Z,2023-10-26T07:46:12Z
301,Memory,Transition,NA,NA,2023-10-26T07:46:11Z,2023-10-26T07:46:11Z
301,Memory>Perspective Taking,Transition,NA,NA,2023-10-26T07:46:12Z,2023-10-26T07:47:27Z
301,Perspective Taking,Rocket,Waterfall,Arch,2023-10-26T07:47:27Z,2023-10-26T07:48:04Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:48:04Z,2023-10-26T07:48:09Z
301,Perspective Taking,Waterfall,Tree,Arch,2023-10-26T07:48:09Z,2023-10-26T07:49:02Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:49:02Z,2023-10-26T07:49:07Z
301,Perspective Taking,Rocket,Tree,Waterfall,2023-10-26T07:49:07Z,2023-10-26T07:49:26Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:49:26Z,2023-10-26T07:49:31Z
301,Perspective Taking,Arch,Waterfall,Rocket,2023-10-26T07:49:31Z,2023-10-26T07:49:53Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:49:53Z,2023-10-26T07:49:58Z
301,Perspective Taking,Tree,Rocket,Waterfall,2023-10-26T07:49:58Z,2023-10-26T07:51:05Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:51:05Z,2023-10-26T07:51:10Z
301,Perspective Taking,Arch,Waterfall,Tree,2023-10-26T07:51:10Z,2023-10-26T07:51:30Z
301,Perspective Taking,Transition,NA,NA,2023-10-26T07:51:30Z,2023-10-26T07:51:35Z
301,Perspective Taking,Waterfall,Rocket,Tree,2023-10-26T07:51:35Z,2023-10-26T07:51:57Z
302,Training,Rotation,R 90,NA,2023-10-27T02:25:53Z,2023-10-27T02:26:20Z
302,Training,Transition,NA,NA,2023-10-27T02:26:20Z,2023-10-27T02:26:24Z
302,Training,Rotation,Returning R 90,NA,2023-10-27T02:26:24Z,2023-10-27T02:26:34Z
302,Training,Transition,NA,NA,2023-10-27T02:26:34Z,2023-10-27T02:26:37Z
302,Training,Rotation,R 45,NA,2023-10-27T02:26:37Z,2023-10-27T02:26:45Z
302,Training,Transition,NA,NA,2023-10-27T02:26:45Z,2023-10-27T02:26:48Z
302,Training,Rotation,Returning R 45,NA,2023-10-27T02:26:48Z,2023-10-27T02:26:56Z
302,Training,Transition,NA,NA,2023-10-27T02:26:56Z,2023-10-27T02:27:28Z
302,Training,Movement,1,NA,2023-10-27T02:27:28Z,2023-10-27T02:27:39Z
302,Training,Transition,NA,NA,2023-10-27T02:27:39Z,2023-10-27T02:27:40Z
302,Training,Movement,2,NA,2023-10-27T02:27:40Z,2023-10-27T02:28:02Z
302,Training,Transition,NA,NA,2023-10-27T02:28:02Z,2023-10-27T02:28:04Z
302,Training,Movement,3,NA,2023-10-27T02:28:04Z,2023-10-27T02:28:13Z
302,Training,Transition,NA,NA,2023-10-27T02:28:13Z,2023-10-27T02:28:13Z
302,Training,Movement,4,NA,2023-10-27T02:28:13Z,2023-10-27T02:28:29Z
302,Training,Transition,NA,NA,2023-10-27T02:28:29Z,2023-10-27T02:29:10Z
302,Training,HomingMultiLegs,T1.L1,NA,2023-10-27T02:29:10Z,2023-10-27T02:29:10Z
302,Training,Transition,NA,NA,2023-10-27T02:29:10Z,2023-10-27T02:29:34Z
302,Training,HomingMultiLegs,T1.L2,NA,2023-10-27T02:29:34Z,2023-10-27T02:29:34Z
302,Training,Transition,NA,NA,2023-10-27T02:29:34Z,2023-10-27T02:30:09Z
302,Training,HomingMultiLegs,T1.L3,NA,2023-10-27T02:30:09Z,2023-10-27T02:30:09Z
302,Training,Transition,NA,NA,2023-10-27T02:30:09Z,2023-10-27T02:31:16Z
302,Training,HomingMultiLegs,T2.L1,NA,2023-10-27T02:31:16Z,2023-10-27T02:31:16Z
302,Training,Transition,NA,NA,2023-10-27T02:31:16Z,2023-10-27T02:31:37Z
302,Training,HomingMultiLegs,T2.L2,NA,2023-10-27T02:31:37Z,2023-10-27T02:31:37Z
302,Training,Transition,NA,NA,2023-10-27T02:31:37Z,2023-10-27T02:32:13Z
302,Training,HomingMultiLegs,T2.L3,NA,2023-10-27T02:32:13Z,2023-10-27T02:32:13Z
302,Training>Path Integration,Transition,NA,NA,2023-10-27T02:32:13Z,2023-10-27T02:35:03Z
302,Path Integration,NA,1,1,2023-10-27T02:35:03Z,2023-10-27T02:35:21Z
302,Path Integration,Transition,NA,NA,2023-10-27T02:35:21Z,2023-10-27T02:35:41Z
302,Path Integration,NA,1,2,2023-10-27T02:35:41Z,2023-10-27T02:36:02Z
